type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,1351199,0,305,0,0,1.53984,128,[49 17 19 0 -5 -9 -10 -8 -6 -4 4 -12 5 -4 2 -2 14 -2 12 1 13 7 20 6 25 6 22 6 28 5 27 14 26 5 30 7 27 5 29 8 35 5 31 14 32 5 24 4 19 11 17 10 17 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 -4 15 -5 18 -5 9 -4 12 -1 3 1 2 -2 -6 8 -13 8 -4 14 -14 14 -14 13 -18 18 -17 13 -19 14 -20 9 -15 7 -17 7 -19 6 -14 4 -17 3 -17 1 -13 -10 -12 -6 -9 -10 -3 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-85,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,1451606,0,305,0,0,1.64027,128,[49 17 19 0 16 -6 8 0 10 1 8 9 8 1 5 7 -3 11 -13 16 -1 15 -11 11 -11 11 -17 16 -20 13 -18 20 -15 18 -20 18 -24 17 -23 14 -19 20 -18 18 -22 17 -21 14 -16 17 -17 14 -12 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -7 -8 -3 -8 -10 -6 -2 0 -2 4 5 2 6 17 9 13 12 8 22 14 17 7 20 13 24 17 18 12 24 15 15 14 15 14 13 15 11 15 4 17 6 12 12 19 6 13 -3 16 -6 17 0 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-85,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,1554078,0,305,0,0,1.74272,128,[49 17 19 0 -6 6 -7 13 -1 8 -5 5 -14 4 -14 -1 -20 -5 -9 -7 -10 -18 -16 -16 -22 -22 -23 -17 -25 -15 -21 -13 -22 -18 -21 -15 -22 -19 -28 -18 -28 -13 -28 -23 -28 -16 -20 -11 -21 -13 -18 -15 -14 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -2 16 -1 4 5 4 3 -3 7 -9 9 -17 7 -14 4 -21 1 -24 5 -24 5 -28 6 -36 1 -33 0 -28 1 -28 -2 -26 0 -27 9 -27 6 -26 4 -18 13 -17 21 -12 8 -10 18 -1 11 -5 19 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-84,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,1656327,0,305,0,0,1.84492,128,[49 17 19 0 -8 27 2 14 0 7 0 13 -7 6 -8 2 -10 1 -5 2 2 -9 -18 -4 -21 -5 -21 3 -26 -8 -23 -9 -25 -12 -28 -6 -29 -5 -31 -6 -32 -10 -32 -3 -26 -9 -28 -11 -20 -10 -24 -9 -24 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 1 13 3 6 6 7 4 -2 12 -7 9 -3 4 -16 12 -20 6 -23 14 -23 8 -16 5 -30 10 -32 4 -27 4 -27 13 -31 3 -22 13 -25 21 -21 8 -19 10 -15 10 -11 18 -11 18 -4 10 -1 16 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-86,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,1758729,0,305,0,0,1.94736,128,[49 17 19 0 5 9 9 17 5 11 13 20 -2 8 3 4 0 11 -2 2 -3 1 -3 10 1 21 -7 20 -7 19 -1 12 4 20 2 22 4 21 6 20 10 27 15 22 20 26 9 20 10 21 5 11 14 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 8 -22 6 -21 4 -10 6 -21 5 -20 -1 -25 8 -17 -3 -18 -11 -8 -13 -16 -15 -33 -20 -12 -11 -29 -17 -13 -6 -27 5 -31 -12 -25 -5 -14 -8 -21 -8 -16 7 -20 5 -5 4 -7 9 6 13 -7 11 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,1861367,0,305,0,0,2.05009,128,[49 17 19 0 -9 10 -2 16 3 -3 -8 24 1 15 0 -2 -5 18 -10 3 -12 -1 -13 -9 -18 -4 -11 4 -15 14 -21 3 -22 15 -27 16 -23 13 -19 14 -24 23 -22 21 -16 20 -14 13 -17 34 -18 9 -13 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 13 -22 18 -20 8 -19 4 -14 11 -21 -1 -15 1 -21 -1 -16 -7 -19 -14 -23 -7 -14 -34 -19 -18 -28 -20 -8 -25 -20 -18 -21 -16 -18 -12 -27 -11 -19 -10 -19 -7 -12 -8 -12 1 -11 -6 -10 15 -10 16 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-84,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2065936,0,305,0,0,2.25458,128,[49 17 19 0 3 -12 4 -8 9 -12 7 -6 1 -9 3 -7 1 1 6 -2 4 -2 2 3 2 3 6 10 7 12 8 9 17 10 16 9 13 14 19 15 18 13 20 10 18 10 21 16 14 6 19 9 17 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -12 3 -15 5 -10 11 -6 11 -3 13 -6 21 2 22 9 25 9 25 7 29 14 29 16 30 20 33 17 28 9 31 15 27 6 27 8 23 7 19 7 20 5 17 -2 12 -4 13 -5 10 -7 7 -10 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-84,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2270780,0,305,0,0,2.45936,128,[49 17 19 0 4 -22 6 -11 4 -10 2 -4 4 0 11 2 6 9 10 5 11 -4 16 14 18 18 19 14 20 14 22 19 21 15 22 21 15 11 25 19 33 13 25 11 30 19 28 13 25 11 24 10 23 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 2 -18 3 -15 -5 -4 -4 -3 -9 3 -11 6 -4 16 -10 15 -10 23 -9 25 -9 21 -2 31 -8 24 -5 30 -4 28 -2 23 -7 23 -13 20 -11 16 -10 21 -4 14 -15 9 -7 10 -10 10 -8 12 -18 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2373154,0,305,0,0,2.56185,128,[49 17 19 0 14 -15 9 -2 9 -6 11 -6 4 1 12 -1 2 11 -1 8 -14 7 -5 17 -6 20 -7 22 -14 26 -17 24 -12 21 -9 25 -10 28 -13 34 -10 25 -10 34 -8 22 -6 28 -7 25 -7 20 -11 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -20 -15 -13 -14 -13 -11 -5 -14 -6 -10 4 0 1 5 6 8 0 11 6 12 8 15 16 19 7 19 17 20 12 21 10 24 4 16 18 17 17 10 14 8 23 3 12 7 18 -2 17 -11 17 -1 19 -3 ]
CSI_DATA,STA,70:4C:A5:D3:7C:90,-87,11,0,0,0,0,0,0,0,0,0,-95,0,6,0,2475597,0,305,0,0,2.66417,128,[49 17 19 0 -2 -16 9 -11 8 -16 5 -10 11 -8 4 -8 11 -7 11 -4 5 -9 10 8 5 10 9 6 19 18 13 12 8 11 14 14 15 9 13 10 17 12 10 15 9 6 10 7 11 3 8 4 1 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22 1 -24 -2 -20 -1 -23 -4 -18 -5 -19 -2 -7 -4 -3 -4 -4 -2 -3 2 -3 -4 7 -1 4 -8 9 -2 7 -7 8 -5 6 -2 10 -11 16 -15 7 -18 12 -15 13 -15 11 -14 3 -16 1 -8 4 -17 ]
